u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,service,junction,bridge,width,access,ref,tunnel,walkability
5642501543,5642501542,0,591075908,footway,,,,False,True,1.7392564390482774,,,,,,,,0.3886387808676947
5642501550,3971773987,0,394161199,footway,,,,False,False,18.397424126950156,,,,,,,,0.4438111539625393
5642501550,6718444609,0,394161199,footway,,,,False,True,34.515618354059214,,,,,,,,0.44531510185504836
5642501550,5642501567,0,"[591075913, 591075910]",footway,,,,False,"[False, True]",11.2977876849423,,,,,,,,0.4435185847438709
5642501566,5698926572,0,570784873,footway,,,,False,False,12.90939877888748,,,,,,,,0.3886387808676947
5642501567,5642501566,0,"[591075912, 591075913]",footway,,,,False,"[False, True]",51.22770044109142,,,,,,,,0.4435185847438709
5642501574,3971774006,0,394161215,footway,,,,False,True,25.670750766164918,,,,,,,,0.39711490996104126
5642501889,5642501888,0,591075925,footway,,,,False,True,3.261789211739285,,,,,,,,0.39087692469801466
5642502070,5642502083,0,591075930,service,,,,False,True,35.48393995323579,,,,,,,,0.39087692469801466
5642647791,5616354746,0,"[591087779, 591087773]",footway,,,,False,True,13.136718745729691,,,,,,,,0.41042208511904865
5642647794,5642647816,0,591087783,service,,,,False,False,18.456764897874642,driveway,,,,,,,0.41042208511904865
5642647794,2229515302,0,"[479880833, 591087781]",footway,,,,False,True,80.83003755744177,,,,,,,,0.5071271752592093
5642647797,5642647810,0,591087782,service,,,,False,True,8.513171535059326,driveway,,,,,,,0.38945364924119746
5642647932,5642647943,0,591087785,service,,,,False,True,26.602244020502056,driveway,,,,,,,0.44308883891761275
5642737503,5642737504,0,591094571,service,,,,False,False,8.277544296168026,driveway,,,,,,,0.3870173143880596
5642737503,5642737498,0,591094571,service,,,,False,True,38.958143703373985,driveway,,,,,,,0.38716324317460976
5642862112,5642862111,0,"[591100778, 591100779, 591100780]","['footway', 'steps']",,,,False,True,7.977557007537312,,,,1,,,,0.4062982212217562
5642862120,5642862821,0,591100793,footway,,,,False,False,0.6462226843361425,,,,,,,,0.3960578176656524
5642886238,5642886240,0,591104530,footway,,,,False,False,18.970749861079156,,,,,,,,0.3960578176656524
5642886247,5642886248,0,591104533,footway,,,,False,False,17.730103893253066,,,,,,,,0.3854745931131891
5642886248,5642886249,0,242969699,footway,,,,False,False,28.32296899815202,,,,,,,,0.3920714656003151
5642886248,5642886247,0,591104533,footway,,,,False,True,17.730103893253066,,,,,,,,0.38663939716094126
5642886250,5642886247,0,242969698,footway,,,,False,True,27.30222866128146,,,,,,,,0.39471322673683656
5642886250,2504082800,0,242969698,footway,,,,False,False,45.665649940513944,,,,,,,,0.39593478542663874
5642886263,5642886262,0,591104535,footway,,,,False,True,24.86189983158623,,,,,,,,0.4060729003181899
5642886277,5642886283,0,591104539,path,,,,False,True,1.3524946045819757,,,,,,,,0.3866104842922268
5642886278,362788376,0,316055720,path,,,Fitness Trail (1.4 Miles),False,False,36.07993865370235,,,,,,,,0.3874618777626011
5642886278,362788367,0,316055720,path,,,Fitness Trail (1.4 Miles),False,True,41.27973995347856,,,,,,,,0.39471322673683656
5642886279,362788380,0,242969466,footway,,,,False,True,6.065890928088428,,,,,,,,0.4567273167669532
5642886281,2504077718,0,242969466,footway,,,,False,True,8.084411723986152,,,,,,,,0.39593478542663874
5642916680,362788380,0,316055720,path,,,Fitness Trail (1.4 Miles),False,False,26.008761803265834,,,,,,,,0.38548864815885225
5642916701,5642916702,0,591107417,footway,,,,False,False,2.3711709848558975,,,,,,,,0.3849722420726
5642916708,5642916696,0,460877955,footway,,,,False,True,6.8548896031436275,,,,,,,,0.40705427256321275
5642916708,5642916700,0,460877955,footway,,,,False,False,35.035151772037864,,,,,,,,0.39188400514448724
5642917329,5642917330,0,591107422,footway,,,,False,False,3.9717074928165843,,,,,,,,0.40705427256321275
5642917330,5642917329,0,591107422,footway,,,,False,True,3.9717074928165843,,,,,,,,0.39183930871059763
5642917330,4729268698,0,479891044,footway,,,,False,True,30.659854494276164,,,,,,,,0.40687597494547245
5642917361,5642917362,0,591107427,footway,,,,False,False,16.827711192898693,,,,,,,,0.3861171325732866
5643226623,5643226624,0,591140515,footway,,,,False,False,2.4107798926200754,,,,,,,,0.39261443866015
5643226624,5643226627,0,479828816,footway,,,,False,True,19.34912719372403,,,,,,,,0.4067129885210841
5643226624,5643226625,0,591140515,footway,,,,False,False,13.009022384127844,,,,,,,,0.4027580699451829
5643226626,5643226627,0,591140516,footway,,,,False,False,2.353283052626855,,,,,,,,0.39280643723223185
5643226641,5643226640,0,591140521,footway,,,,False,True,4.492724536495319,,,,,,,,0.391575433798488
5643240681,5643240686,0,292342340,footway,,,,False,False,51.05510124001073,,,,8',,,,0.4000875563972581
5643240686,5643240681,0,292342340,footway,,,,False,True,51.05510124001072,,,,8',,,,0.39086392366478007
5643240686,2952552192,0,"[1168272185, 1168272186]",footway,,,,False,False,97.1457257291036,,,,"[""8'"", ""6'""]",,,,0.4067681586333344
5643240686,3099825311,0,"[1416214522, 1416214523]",footway,,,,False,False,27.919069207608942,,,,,,,,0.385053431033601
5643241232,6431757246,0,292342344,footway,,,,False,False,43.113879778091565,,,,,,,,0.39280643723223185
5643241232,2952552192,0,292342344,footway,,,,False,True,24.95998897326062,,,,,,,,0.39086392366478007
5643241233,2952552192,0,292342346,footway,,,,False,True,31.192268146319215,,,,8',,,,0.4067129885210841
5643241233,9861589897,0,1168272182,footway,,,,False,False,16.51604036460428,,,,8',,,,0.4067681586333344
5643241258,5643241259,0,591142232,footway,,,,False,False,14.055499490539914,,,,,,,,0.3850663282723305
5643241259,5643241258,0,591142232,footway,,,,False,True,14.055499490539914,,,,,,,,0.3921513691117526
5644413121,5644413122,0,591253448,service,,,,False,False,9.435085415933084,alley,,,,,,,0.4067764711307727
5644413122,5476736161,0,569472817,footway,,,,False,False,43.101652826567665,,,,1.6,,,,0.385053431033601
5644413122,5483787749,0,569472817,footway,,,,False,True,42.80537062601183,,,,1.6,,,,0.392271689122363
5644413122,5644413121,0,591253448,service,,,,False,True,9.435085415933084,alley,,,,,,,0.3850663282723305
5644413122,5644413126,0,591253448,service,,,,False,False,183.69373163740715,alley,,,,,,,0.4067764711307726
5644413126,5644413127,0,591253448,service,,,,False,False,8.696331388111531,alley,,,,,,,0.3850592271849162
5644413163,4925323863,0,501857418,footway,,,,False,False,31.673301112134464,,,,,,,,0.4027580699451829
5644413172,5644413280,0,512368997,footway,,,,False,False,6.112620849460437,,,,,,,,0.40006091323864934
5644413172,5644413294,0,512368997,footway,,,,False,True,2.4655393865916375,,,,,,,,0.39291881657066347
5644413368,5644413370,0,591253485,footway,,,,False,False,13.619064686744863,,,,,,,,0.38629640484075545
5644413368,5644413372,0,591253485,footway,,,,False,True,13.300635882555646,,,,,,,,0.38833720686951917
5644413378,5406259520,0,512368998,footway,,,,False,True,10.065423026171,,,,,,,,0.38417348646944405
5644413378,5644413373,0,591253486,footway,,,,False,True,31.621596508712948,,,,,,,,0.38629640484075545
5644444851,5636276712,0,590298972,footway,,,,False,True,58.41524836459676,,,,,,,,0.38833720686951917
5644444862,5698955270,0,"[590298974, 590298975]",footway,,,,False,False,5.982675469695539,,,,,,,,0.4284643125874677
5644444864,5644444850,0,502984302,footway,,,,False,True,41.389020394206945,,,,,,,,0.4129585951567486
5644444864,5644444862,0,591255627,footway,,,,False,True,204.06452769183207,,,,,,,,0.4284643125874677
5644444866,4933399535,0,"[502984299, 502984300]",footway,,,,False,True,11.779734557751173,,,,,,,,0.4399643975803474
5644444870,5644444873,0,"[502984304, 583389310, 591255631]",footway,,,,False,"[False, True]",17.01609259453019,,,,,,,,0.4173637049534978
5644444873,5644444870,0,"[502984304, 583389310, 591255631]",footway,,,,False,"[False, True]",17.01609259453019,,,,,,,,0.4399643975803474
5644444873,5636276717,0,591255633,footway,,,,False,True,152.60628820760877,,,,,,,,0.3851098450698744
5645173272,1454515649,0,132173141,footway,,,,False,False,34.89341312134812,,,,,,,,0.385261103600345
5645173272,3069619731,0,132173141,footway,,,,False,True,20.838428285438173,,,,,,,,0.4129585951567486
5645173272,5644413373,0,591253486,footway,,,,False,False,40.08143172540279,,,,,,,,0.421077598509657
5645173283,2626558263,0,723678085,footway,,,,False,False,19.68368844535994,,,,,,,,0.3874659498066398
5645173328,5645173320,0,591301440,footway,,,,False,False,0.6911982803274672,,,,2,,,,0.3874659498066398
5645173328,5645173329,0,591301441,footway,,,,False,False,0.6449839626511868,,,,,,,,0.40008277558708827
5645173334,5020107356,0,513621890,footway,,,,False,True,10.220735782608621,,,,,,,,0.4091822657861364
5646366401,2596989155,0,591419665,footway,,,,False,False,7.042685343435875,,,,,,,,0.39795406908211495
5646366403,5646366401,0,591419665,footway,,,,False,False,12.095633923036399,,,,,,,,0.39576118165189433
5646366407,10122791448,0,1106220237,footway,,,,False,True,7.8727193965649995,,,,,,,,0.40529677387846874
5646366413,5646366417,0,591419667,footway,,,,False,True,40.47189772832852,,,,,,,yes,0.41990444766199897
5648033283,62578816,0,234811372,tertiary,2,25 mph,Hill Street,False,True,52.32719636356645,,,,,,,,0.4173637049534978
5648033283,11524125036,0,1240362220,service,,,,False,False,8.683908221336875,,,,,,,,0.3986461103417937
5648033283,4729178649,0,234811372,tertiary,2,25 mph,Hill Street,False,False,32.93447930505054,,,,,,,,0.38509171583654295
5684749368,5684749371,0,1062580378,service,,,,False,True,17.851741975912418,driveway,,,,,,,0.3851098450698744
5684749368,9761556032,0,"[596876065, 506449465]",service,,,,False,False,50.63790194971601,driveway,,,,,,,0.3939303864282438
5684749368,5684749369,0,596876066,service,,,,False,False,39.18997461411168,parking_aisle,,,,,,,0.40529677387846874
5684752856,2229515313,0,213213003,footway,,,,False,True,18.741352481537934,,,,,,,,0.39576118165189433
5692013014,4924352558,0,501710782,footway,,,,False,True,119.1912201916043,,,,,,,,0.3939303864282438
5692013024,5692013017,0,"[597943353, 597943354]","['footway', 'steps']",,,,False,True,13.687993193245614,,,,,,,,0.4084755026086875
5692013025,5692013026,0,"[597943355, 597943356, 597943357]","['footway', 'steps']",,,,False,False,11.135539215796971,,,,,,,,0.4084755026086875
5692013026,5692013059,0,"[597943360, 597943356, 597943359]","['footway', 'steps']",,,,False,False,10.874165021257824,,,,,,,,0.39795406908211495
5692013068,5692013058,0,597943371,footway,,,,False,False,1.7571905666258454,,,,,,,,0.4067975310783727
5692013092,5487176620,0,570109231,footway,,,,False,False,4.293084383287989,,,,,,,,0.3908639908322908
5693970978,5693970982,0,"[478372448, 598219794, 478372451]",footway,,,,False,"[False, True]",17.81563455185729,,,,,,,,0.3908639908322908
5693995190,4715983949,0,478372512,footway,,,,False,False,133.1953740052306,,,,,,,,0.40687597494547245
5693995190,4715983963,0,"[598222848, 478372537, 598222849]",footway,,,,False,False,18.03319706658581,,,,,,,,0.4354374051900395
5698916960,4428947556,0,445470154,footway,,,,False,False,8.247197276021407,,,,,,,,0.4354374051900395
5698917094,4631097046,0,468597376,footway,,,,False,False,54.132024976997535,,,,,,,,0.4067975310783727
5698917096,62490515,0,8727465,residential,2,,Bruce Street,False,False,12.904325719036287,,,,,,,,0.406464592343644
5698918670,4423876567,0,444927513,footway,,,,False,False,4.297400612872205,,,,,,,,0.42746583011391176
5698918671,9236171589,0,8723231,residential,2,,Hasper Drive,False,True,258.17098634998814,,,,,,,,0.40607290031819
5698920646,9238219929,0,8727465,residential,2,,Bruce Street,False,False,82.52677729581973,,,,,,,,0.43817575895554806
5698921421,62546145,0,8727975,residential,2,,Westaire Way,False,False,86.83980710620537,,,,,,,,0.43852350986087957
5698921467,9236207659,0,8733020,residential,2,,Doty Avenue,False,False,81.56160740337057,,,,,,,,0.43852350986087957
5698921467,4433134990,0,"[445978165, 445978166]",footway,,,,False,False,7.362695038595405,,,,,,,,0.4567273167669532
5698922894,62514455,0,8727466,residential,2,,Bruce Street,False,True,8.075817906627375,,,,,,,,0.43817575895554806
5698922894,4428947459,0,"[445470140, 445966716]",footway,,,,False,True,9.140475332885964,,,,,,,,0.44858907821207694
5698927942,4438418290,0,446598792,service,,,,False,True,13.357063143960223,parking_aisle,,,,,,,0.40383931171028153
5698927942,4438417284,0,482767959,footway,,,,False,True,11.279289657593555,,,,,,,,0.4038393117102814
5698930935,62513648,0,8724500,residential,2,,Arlene Street,False,False,133.6828132183064,,,,,,,,0.4148688623505625
5698931386,8253746554,0,"[570784890, 570784891]",footway,,,,False,False,25.21879212198715,,,,,,,,0.4808300561204713
5698933989,11059398221,0,"[588147765, 1414925271]",footway,,,,False,"[False, True]",17.160208725801034,,,,,,,,0.4808300561204713
5698933995,5599522490,0,585999677,footway,,,,False,True,43.66198588531555,,,,,,,,0.40472517842195666
5698938426,2250507061,0,215582318,service,,,,False,True,13.285876225146852,,,,,,,,0.5187586315437427
5698938426,5926292257,0,"[570784897, 570784878]",footway,,,,False,False,27.460341416322517,,,,,,,,0.5490571063198046
5698938427,2250507167,0,215582324,service,,,,False,False,13.445465973449732,,,,,,,,0.5490571063198046
5698938427,2250507143,0,215582324,service,,,,False,True,12.80824765105913,,,,,,,,0.5187586315437427
5698939423,5474432111,0,569153497,service,,,,False,False,15.549489115712943,parking_aisle,,,,,,,0.42762658708408074
5698945052,4422535260,0,444795290,footway,,,,False,True,9.640838355960186,,,,,,,,0.4110242226903176
5698945171,5698945172,0,8731562,residential,2,,Dewey Avenue,False,True,17.409317121014947,,,,,,,,0.39200979138371295
5698945171,5636276712,0,"[590298971, 590298982]",footway,,,,False,False,8.475848624826735,,,,,,,,0.39143149133766897
5698946027,3892361654,0,444795285,footway,,,,False,True,8.547588587817502,,,,,,,,0.39143149133766897
5698946027,62496907,0,8723180,residential,2,,Faye Drive,False,True,205.99938930858917,,,,,,,,0.4059433207976574
5698949065,4423856816,0,444927511,footway,,,,False,True,8.573283016575365,,,,,,,,0.38588652936173184
5698975473,4509271851,0,454364637,footway,,,,False,True,82.61152172600696,,,,,,,,0.4128010846595908
5698975473,4509271780,0,"[454364598, 507064630]",footway,,,,False,"[False, True]",9.344591387949489,,,,,,,,0.4431526372578664
5698977242,5687445744,0,585281697,service,,,,False,True,11.378939933916921,parking_aisle,,,,,,,0.4128010846595908
5698977243,4936280392,0,877572095,service,,,,False,True,83.20253156252522,alley,,,,,,,0.4431526372578664
5698977244,4931674786,0,502794056,footway,,,,False,True,37.464884731438396,,,,,,,,0.45004735346281594
5698977244,4908346617,0,983216751,service,,,,False,False,11.476751249789459,parking_aisle,,,,,,,0.40665332061577747
5698977457,4931674770,0,"[502794043, 932666299, 502794044]",footway,,,,False,True,17.927421008625924,,,,,,,,0.3872788097575258
5698977457,4931680392,0,"[502794936, 502794935, 932666303]",footway,,,,False,False,18.328420749818214,,,,,,,,0.40630290390977475
5698982435,4939301091,0,"[503659185, 641988871]",footway,,,,False,False,160.24974101486143,,,,,,,,0.41756953206835784
5698991148,62489569,0,8722630,residential,2,,Huntington Drive,False,False,7.808313966043885,,,,,,,,0.45004735346281594
5698991150,8359450777,0,899707924,footway,,,,False,True,7.270974924588151,,,,,,,,0.40665332061577747
5698991150,5698991151,0,"[413189665, 441142717]",secondary,"['5', '3']","['35 mph', '25 mph']","['Plymouth Road', 'Barton Drive']",False,"[False, True]",25.604494996159602,,,,,,,,0.39675356920723814
5698991151,5237009901,0,541603612,footway,,,,False,True,11.948121375387547,,,,,,,,0.4500728793632475
5698991151,5698991150,0,"[413189665, 441142717]",secondary,"['5', '3']","['35 mph', '25 mph']","['Plymouth Road', 'Barton Drive']",False,"[False, True]",25.604494996159602,,,,,,,,0.4066516054934077
5698992545,4195504914,0,419499962,service,,,,False,False,9.920110750603355,driveway,,,,,,,0.4500728793632475
5698992545,4195504779,0,419499962,service,,,,False,True,12.174056425800273,driveway,,,,,,,0.40671574263112764
5698992546,4195504916,0,419499958,service,,,,False,True,10.167338558064682,driveway,,,,,,,0.45021180616390283
5698992546,4195504785,0,419499958,service,,,,False,False,16.688957525812874,driveway,,,,,,,0.4066516054934077
5698995311,3374288553,0,330459736,footway,,,,False,False,10.07524594157647,,,,,,,,0.4019775506984117
5698995311,3374280740,0,330459736,footway,,,,False,True,10.864884851162017,,,,,,,,0.3872788097575258
5698996265,28430842,0,442138201,service,,,,False,False,9.754339297399332,parking_aisle,,,,,,,0.40630290390977475
5698996266,4094776904,0,"[532549746, 532549749]",footway,,,,False,False,112.6264032674542,,,,,,,,0.4019775506984117
5699003421,12990949553,0,8729392,residential,2,,Franklin Street,False,True,73.96365685306534,,,,,,,,0.40668432165159535
5699003421,4427240026,0,445266511,footway,,,,False,False,6.469021052551999,,,,,,,,0.4497495803823299
